Dataset,Seed,AEVariant,PairCoreID,Family,DecayConfigID,DecayRangeName,NoiseType,SelectionMetric,SigmaStart,SigmaEnd,SigmaMin,DecayRate,MCC_decay,MCC_const_median,MCC_const_mean,delta_MCC_vs_const_median,delta_MCC_vs_const_mean,F1_Score_decay,F1_Score_const_median,F1_Score_const_mean,delta_F1_Score_vs_const_median,delta_F1_Score_vs_const_mean,PR_AUC_decay,PR_AUC_const_median,PR_AUC_const_mean,delta_PR_AUC_vs_const_median,delta_PR_AUC_vs_const_mean,ROC_AUC_decay,ROC_AUC_const_median,ROC_AUC_const_mean,delta_ROC_AUC_vs_const_median,delta_ROC_AUC_vs_const_mean,Accuracy_decay,Accuracy_const_median,Accuracy_const_mean,delta_Accuracy_vs_const_median,delta_Accuracy_vs_const_mean,const_rows_collapsed,const_collapse_method_primary
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",COSINE,RES_DAE_COSINE_R21_gaussian_seed123,R21,gaussian,MCC,0.7,0.1,,,0.6371092081484263,0.5791570670283717,0.5167948180654587,0.057952141120054645,0.12031439008296763,0.7974182350707816,0.7391838741396264,0.6362738904513007,0.058234360931155194,0.1611443446194809,0.7601143777999829,0.7314188901558806,0.6975477720397739,0.028695487644102347,0.062566605760209,0.8260395233332772,0.7679921520800728,0.7071690302927993,0.05804737125320447,0.11887049304047792,0.7974841403242423,0.7792658461204793,0.7565231012067211,0.018218294203762975,0.04096103911752125,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",FIBONACCI,RES_DAE_FIB_R21_gaussian_seed123,R21,gaussian,MCC,0.7,0.1,,,0.5408814343571539,0.5791570670283717,0.5167948180654587,-0.03827563267121781,0.024086616291695173,0.7505266000540103,0.7391838741396264,0.6362738904513007,0.0113427259143839,0.11425270960270961,0.7375235752316782,0.7314188901558806,0.6975477720397739,0.0061046850757976445,0.0399758031919043,0.7922697394788225,0.7679921520800728,0.7071690302927993,0.024277587398749745,0.0851007091860232,0.7495526758119612,0.7792658461204793,0.7565231012067211,-0.029713170308518166,-0.006970425394759894,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",SIGMOID,RES_DAE_SIGMOID_R21_gaussian_seed123,R21,gaussian,MCC,0.7,0.1,,,0.6454069720121522,0.5791570670283717,0.5167948180654587,0.06624990498378058,0.12861215394669356,0.8018785495849715,0.7391838741396264,0.6362738904513007,0.06269467544534513,0.16560465913367084,0.7613881125105658,0.7314188901558806,0.6975477720397739,0.029969222354685243,0.0638403404707919,0.8272313519009864,0.7679921520800728,0.7071690302927993,0.059239199820913635,0.12006232160818708,0.8032857994903215,0.7792658461204793,0.7565231012067211,0.024019953369842195,0.04676269828360047,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",CAUCHY,RES_DAE_CAUCHY_R21_gaussian_seed123,R21,gaussian,MCC,0.7,0.1,,,0.6034838563041249,0.5791570670283717,0.5167948180654587,0.02432678927575327,0.08668903823866625,0.7804120952635804,0.7391838741396264,0.6362738904513007,0.04122822112395397,0.14413820481227968,0.7506197580658318,0.7314188901558806,0.6975477720397739,0.019200867909951236,0.053071986026057894,0.8133152090985596,0.7679921520800728,0.7071690302927993,0.04532305701848682,0.10614617880576027,0.7775307704820257,0.7792658461204793,0.7565231012067211,-0.0017350756384536536,0.02100766927530462,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",LAPLACE,RES_DAE_LAPLACE_R21_gaussian_seed123,R21,gaussian,MCC,0.7,0.1,,,0.5958005825687517,0.5791570670283717,0.5167948180654587,0.016643515540380016,0.079005764503293,0.7763605442176871,0.7391838741396264,0.6362738904513007,0.03717667007806069,0.1400866537663864,0.749809243319296,0.7314188901558806,0.6975477720397739,0.018390353163415418,0.052261471279522076,0.8118432804765953,0.7679921520800728,0.7071690302927993,0.0438511283965225,0.10467425018379595,0.7718375535433498,0.7792658461204793,0.7565231012067211,-0.007428292577129514,0.015314452336628759,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",LOGISTIC,RES_DAE_LOGISTIC_R21_gaussian_seed123,R21,gaussian,MCC,0.7,0.1,,,0.6353070762520524,0.5791570670283717,0.5167948180654587,0.05615000922368074,0.11851225818659372,0.7965908474024211,0.7391838741396264,0.6362738904513007,0.05740697326279476,0.16031695695112047,0.7598781569163462,0.7314188901558806,0.6975477720397739,0.028459266760465618,0.062330384876572276,0.825693559989964,0.7679921520800728,0.7071690302927993,0.0577014079098912,0.11852452969716465,0.7968334869598221,0.7792658461204793,0.7565231012067211,0.017567640839342813,0.040310385753101086,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",LINEAR,RES_DAE_LINEAR_R22_gaussian_seed123,R22,gaussian,MCC,0.6,0.5,,,0.6160254806032173,0.5791570670283717,0.5167948180654587,0.036868413574845604,0.09923066253775858,0.7485610200364299,0.7391838741396264,0.6362738904513007,0.009377145896803496,0.11228712958512921,0.779610239071661,0.7314188901558806,0.6975477720397739,0.048191348915780474,0.08206246703188713,0.7761755752076673,0.7679921520800728,0.7071690302927993,0.008183423127594569,0.06900654491486802,0.8128829366155181,0.7792658461204793,0.7565231012067211,0.033617090495038804,0.05635983540879708,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",EXPONENTIAL,RES_DAE_EXP_R22_gaussian_seed123,R22,gaussian,MCC,0.6,,0.5,3.0,0.6060468585665484,0.5791570670283717,0.5167948180654587,0.02688979153817672,0.0892520405010897,0.740246406570842,0.7391838741396264,0.6362738904513007,0.0010625324312155682,0.10397251611954128,0.7811065274832751,0.7314188901558806,0.6975477720397739,0.04968763732739456,0.08355875544350122,0.7798272938049299,0.7679921520800728,0.7071690302927993,0.011835141724857112,0.07265826351213056,0.8079488152686656,0.7792658461204793,0.7565231012067211,0.028682969148186244,0.051425714061944516,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",COSINE,RES_DAE_COSINE_R22_gaussian_seed123,R22,gaussian,MCC,0.6,0.5,,,0.6171671962555763,0.5791570670283717,0.5167948180654587,0.03801012922720459,0.10037237819011757,0.7493626629761817,0.7391838741396264,0.6362738904513007,0.01017878883655532,0.11308877252488103,0.7803653383550221,0.7314188901558806,0.6975477720397739,0.04894644819914151,0.08281756631524817,0.7771844991521792,0.7679921520800728,0.7071690302927993,0.009192347072106477,0.07001546885937993,0.8134251477525348,0.7792658461204793,0.7565231012067211,0.034159301632055494,0.05690204654581377,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",FIBONACCI,RES_DAE_FIB_R22_gaussian_seed123,R22,gaussian,MCC,0.6,0.5,,,0.6077886666292635,0.5791570670283717,0.5167948180654587,0.02863159960089179,0.09099384856380477,0.7414033286897868,0.7391838741396264,0.6362738904513007,0.0022194545501603713,0.10512943823848608,0.7835435707170348,0.7314188901558806,0.6975477720397739,0.05212468056115427,0.08599579867726093,0.7822544634450055,0.7679921520800728,0.7071690302927993,0.014262311364932723,0.07508543315220617,0.8087621319741908,0.7792658461204793,0.7565231012067211,0.029496285853711446,0.05223903076746972,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",SIGMOID,RES_DAE_SIGMOID_R22_gaussian_seed123,R22,gaussian,MCC,0.6,0.5,,,0.6170577632116921,0.5791570670283717,0.5167948180654587,0.03790069618332048,0.10026294514623346,0.7492715617715617,0.7391838741396264,0.6362738904513007,0.01008768763193535,0.11299767132026106,0.779692787818322,0.7314188901558806,0.6975477720397739,0.04827389766244139,0.08214501577854805,0.7763580935359141,0.7679921520800728,0.7071690302927993,0.008365941455841353,0.0691890632431148,0.8133709266388331,0.7792658461204793,0.7565231012067211,0.034105080518353814,0.05684782543211209,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",CAUCHY,RES_DAE_CAUCHY_R22_gaussian_seed123,R22,gaussian,MCC,0.6,0.5,,,0.6095300906152675,0.5791570670283717,0.5167948180654587,0.030373023586895864,0.09273527254980884,0.7425597419733176,0.7391838741396264,0.6362738904513007,0.0033758678336912595,0.10628585152201697,0.7836713474219189,0.7314188901558806,0.6975477720397739,0.05225245726603833,0.08612357538214499,0.7817333998436664,0.7679921520800728,0.7071690302927993,0.013741247763593645,0.0745643695508671,0.8095754486797159,0.7792658461204793,0.7565231012067211,0.030309602559236537,0.05305234747299481,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",LAPLACE,RES_DAE_LAPLACE_R22_gaussian_seed123,R22,gaussian,MCC,0.6,0.5,,,0.6078814386946116,0.5791570670283717,0.5167948180654587,0.02872437166623998,0.09108662062915296,0.7415334994868787,0.7391838741396264,0.6362738904513007,0.00234962534725236,0.10525960903557807,0.7828330457343895,0.7314188901558806,0.6975477720397739,0.051414155578508924,0.08528527369461558,0.7810252427332609,0.7679921520800728,0.7071690302927993,0.01303309065318814,0.07385621244046159,0.8088163530878925,0.7792658461204793,0.7565231012067211,0.029550506967413126,0.0522932518811714,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",LOGISTIC,RES_DAE_LOGISTIC_R22_gaussian_seed123,R22,gaussian,MCC,0.6,0.5,,,0.6171671962555763,0.5791570670283717,0.5167948180654587,0.03801012922720459,0.10037237819011757,0.7493626629761817,0.7391838741396264,0.6362738904513007,0.01017878883655532,0.11308877252488103,0.780119966221164,0.7314188901558806,0.6975477720397739,0.0487010760652834,0.08257219418139006,0.7767918484425842,0.7679921520800728,0.7071690302927993,0.008799696362511433,0.06962281814978488,0.8134251477525348,0.7792658461204793,0.7565231012067211,0.034159301632055494,0.05690204654581377,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",LINEAR,RES_DAE_LINEAR_R23_gaussian_seed123,R23,gaussian,MCC,0.6,0.4,,,0.6042953589774721,0.5791570670283717,0.5167948180654587,0.025138291949100444,0.08750054091201342,0.7622961864977766,0.7391838741396264,0.6362738904513007,0.023112312358150255,0.12602229604647597,0.7723109206055433,0.7314188901558806,0.6975477720397739,0.04089203044966272,0.07476314856576938,0.776211011733516,0.7679921520800728,0.7071690302927993,0.008218859653443267,0.06904198144071672,0.8087079108604891,0.7792658461204793,0.7565231012067211,0.029442064740009766,0.05218480965376804,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",EXPONENTIAL,RES_DAE_EXP_R23_gaussian_seed123,R23,gaussian,MCC,0.6,,0.4,3.0,0.6043508071042095,0.5791570670283717,0.5167948180654587,0.025193740075837856,0.08755598903875084,0.7651711532070455,0.7391838741396264,0.6362738904513007,0.025987279067419156,0.12889726275574487,0.7662789528599505,0.7314188901558806,0.6975477720397739,0.03486006270406994,0.0687311808201766,0.7781928376184066,0.7679921520800728,0.7071690302927993,0.010200685538333865,0.07102380732560731,0.8084368052919807,0.7792658461204793,0.7565231012067211,0.029170959171501365,0.05191370408525964,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",COSINE,RES_DAE_COSINE_R23_gaussian_seed123,R23,gaussian,MCC,0.6,0.4,,,0.6040217184458678,0.5791570670283717,0.5167948180654587,0.024864651417496164,0.08722690038040914,0.761808367071525,0.7391838741396264,0.6362738904513007,0.02262449293189861,0.12553447662022432,0.7722567606583363,0.7314188901558806,0.6975477720397739,0.040837870502455687,0.07470898861856234,0.7768752881518897,0.7679921520800728,0.7071690302927993,0.0088831360718169,0.06970625785909035,0.8085994686330857,0.7792658461204793,0.7565231012067211,0.029333622512606405,0.05207636742636468,9,paired_delta_basis_configurable
CTU13,123,RES_DAE,"Dataset=CTU13|Seed=123|AEVariant=RES_DAE|NoiseType=gaussian|SelectionMetric=MCC|BatchSize=2048|LearningRate=0.001|EncUnits=(48, 32)|DecUnits=(32, 48)|Latent=16|Epochs=20|SparsityL1=NA|AnomalyScoreType=recon|VAEBeta=NA",FIBONACCI,RES_DAE_FIB_R23_gaussian_seed123,R23,gaussian,MCC,0.6,0.4,,,0.604560211271217,0.5791570670283717,0.5167948180654587,0.025403144242845288,0.08776539320575827,0.7652416727611195,0.7391838741396264,0.6362738904513007,0.026057798621493156,0.12896778230981887,0.7722523368086684,0.7314188901558806,0.6975477720397739,0.040833446652787875,0.07470456476889453,0.7811156840385437,0.7679921520800728,0.7071690302927993,0.013123531958470935,0.07394665374574438,0.8085452475193841,0.7792658461204793,0.7565231012067211,0.029279401398904725,0.052022146312663,9,paired_delta_basis_configurable
