Dataset,Seed,AEVariant,Family,FamilyMetricCollapsed,CollapsedMetricValue,FamilyRowCountWithinSeed,MCC
UNSW_NB15,7,RES_DAE,FIBONACCI,0.5251894889114448,0.5251894889114448,36,0.5251894889114448
UNSW_NB15,7,RES_DAE,LAPLACE,0.5250901042608167,0.5250901042608167,36,0.5250901042608167
UNSW_NB15,7,RES_DAE,LINEAR,0.5238052249159446,0.5238052249159446,36,0.5238052249159446
UNSW_NB15,7,RES_DAE,LOGISTIC,0.5250190959616285,0.5250190959616285,36,0.5250190959616285
UNSW_NB15,7,RES_DAE,SIGMOID,0.5259747727520633,0.5259747727520633,36,0.5259747727520633
UNSW_NB15,7,SPARSE_DAE,CAUCHY,0.453344119314854,0.453344119314854,36,0.453344119314854
UNSW_NB15,7,SPARSE_DAE,CONST,0.4533753581657579,0.4533753581657579,9,0.4533753581657579
UNSW_NB15,7,SPARSE_DAE,COSINE,0.453344119314854,0.453344119314854,36,0.453344119314854
UNSW_NB15,7,SPARSE_DAE,EXPONENTIAL,0.4533233078345509,0.4533233078345509,36,0.4533233078345509
UNSW_NB15,7,SPARSE_DAE,FIBONACCI,0.4533233078345509,0.4533233078345509,36,0.4533233078345509
UNSW_NB15,7,SPARSE_DAE,LAPLACE,0.4533233078345509,0.4533233078345509,36,0.4533233078345509
UNSW_NB15,7,SPARSE_DAE,LINEAR,0.453344119314854,0.453344119314854,36,0.453344119314854
UNSW_NB15,7,SPARSE_DAE,LOGISTIC,0.453344119314854,0.453344119314854,36,0.453344119314854
UNSW_NB15,7,SPARSE_DAE,SIGMOID,0.453344119314854,0.453344119314854,36,0.453344119314854
UNSW_NB15,42,DVAE,CAUCHY,0.4641962782648339,0.4641962782648339,36,0.4641962782648339
UNSW_NB15,42,DVAE,CONST,0.4294439943712287,0.4294439943712287,9,0.4294439943712287
UNSW_NB15,42,DVAE,COSINE,0.4482988583899546,0.4482988583899546,36,0.4482988583899546
UNSW_NB15,42,DVAE,EXPONENTIAL,0.4324467158518175,0.4324467158518175,36,0.4324467158518175
UNSW_NB15,42,DVAE,FIBONACCI,0.3855486922614536,0.3855486922614536,36,0.3855486922614536
UNSW_NB15,42,DVAE,LAPLACE,0.41852520902445745,0.41852520902445745,36,0.41852520902445745
UNSW_NB15,42,DVAE,LINEAR,0.44761775949301824,0.44761775949301824,36,0.44761775949301824
UNSW_NB15,42,DVAE,LOGISTIC,0.44335811928592805,0.44335811928592805,36,0.44335811928592805
UNSW_NB15,42,DVAE,SIGMOID,0.4506444269078158,0.4506444269078158,36,0.4506444269078158
UNSW_NB15,42,FF_DAE,CAUCHY,0.5364115854124292,0.5364115854124292,36,0.5364115854124292
UNSW_NB15,42,FF_DAE,CONST,0.5358814430068017,0.5358814430068017,9,0.5358814430068017
